id,name,type,effects,ailment,flavor,location,thc,cbd,Citrus,Sweet,Earthy,Pine,Skunk,Berry,Lemon,Lime,Blueberry,Strawberry,Mango,Rose,Pepper,Depression,Pain,Insomnia,Stress,Lack of Appetite,Muscle Spasms,Nausea,Inflammation,Relaxed,Happy,Euphoric,Uplifted,Sleepy,Dry Mouth,Focused,Energetic,Paranoid,Anxious,Hungry,Talkative,Creative,Type,Rating,Effects,Flavor,Description
1473,DELAHAZE,Hybrid,"Uplifted, Happy, Energetic, Euphoric, Dry Mouth, Anxious","Depression, Stress, Pain, Lack of Appetite","Mango, Citrus, Sweet",Unknown,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,sativa,4.5,"Uplifted,Happy,Energetic,Focused,Talkative","Citrus,Mango,Sweet","DelaHaze by Paradise Seeds is a 70% sativa strain bred from Mango Haze and California Lemon Skunk genetics. To the delight of commercial growers, DelaHaze has the energetic effect profile of a Haze sativa while still offering sizeable yields and a moderate flowering time. Mango and citrus notes express themselves loudly and bring a sweet overtone to the strain's earthy, spicy aroma. Staying true to its Haze genetics, this sativa delivers uplifting cerebral energy that fuels creativity, focus, and happiness, and then tapers into calm relaxation in time."
1474,DIRTY GIRL,Hybrid,"Happy, Uplifted, Euphoric, Creative, Energetic, Dry Mouth, Paranoid, Anxious","Depression, Stress, Pain, Insomnia","Sweet, Pine",Unknown,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,sativa,4.5,"Uplifted,Happy,Focused,Euphoric,Energetic","Citrus,Sweet,Lemon","Dirty Girl is a sativa-dominant cross of a Trainwreck hybrid, known as Arcata Lemon Wreck, and Cinderella 99. The combination produces a tropical aroma of pineapples and citrus fruit with a sharp pungent note reminiscent of Pine Sol.  The flavor of Dirty Girl is like sweet lemon candy and the effects it produces are happy and creative. Dirty Girl will elevate your mood and help avoid the complications of depression, anxiety, and migraine headaches."
1480,DREAM BEAVER,Hybrid,"Uplifted, Talkative, Energetic, Creative, Focused, Dry Mouth, Anxious","Muscle Spasms, Pain, Seizures","Pineapple, Earthy",Unknown,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,sativa,4.7,"Happy,Uplifted,Energetic,Talkative,Creative","Pineapple,Woody,Spicy/Herbal","Dream Beaver by Bodhi Seeds is a sativa-dominant strain that crosses Dirty Hippy (an Afghooey-Blockhead hybrid) with Appalachia. With subdued flavors of fresh cedar and earthy spice, Dream Beaver deals a mellow buzz that lets you stay active, productive, and social. This sativa is a great choice for unleashing laughing fits and creative sparks on those days when your mood and motivation could use a lift."
1481,DRIZELLA,Hybrid,"Uplifted, Energetic, Happy, Euphoric, Dry Mouth","Stress, Depression","Sweet, Earthy",Unknown,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,sativa,4.8,"Uplifted,Energetic,Happy,Euphoric,Giggly","Sweet,Earthy,Pungent","Drizella is a sativa bred by Dynasty Seeds that crosses Cinderella 99, White Widow, and Space Queen. These resinous buds offer a tropical aroma, with notes of pineapple, citrus, and vanilla, delivering clear, stimulating cerebral effects that are long-lasting. This stable strain can be grown both indoors and outdoors, with a flowering time around 60 days."
1482,DURBAN COOKIES,Hybrid,"Happy, Relaxed, Uplifted, Talkative, Energetic, Dry Mouth, Paranoid, Anxious","Pain, Stress, Depression, Inflammation","Sweet, Earthy",Unknown,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,sativa,4.5,"Happy,Uplifted,Euphoric,Relaxed,Hungry","Sweet,Earthy,Woody","Durban Cookies is the Durban Poison-dominant phenotype of Girl Scout Cookies. Known for its invigorating mental energy and medical-grade body buzz, Durban Cookies offers a more energizing experience with powerful pain relieving qualities, making this sativa-dominant strain a top choice for patients treating aches throughout the day."
1486,ELECTRIC LEMON G,Hybrid,"Euphoric, Focused, Energetic, Happy, Uplifted, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain, Lack of Appetite","Lemon, Citrus, Lime",Unknown,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,sativa,4.2,"Euphoric,Happy,Focused,Uplifted,Energetic","Lemon,Citrus,Lime","Electric Lemon G is a sativa-dominant strain that combines an unknown lemon-flavored hybrid, G13, and Northern Lights #5. Bred by T.H. Seeds, these pungent buds fill the air with the smell of zesty lemon. This sativa will hit you with electrifying buzz, making it ideal for lifting the mood throughout the day."
1488,ELPHINSTONE,Hybrid,"Happy, Uplifted, Creative, Focused, Relaxed, Anxious","Depression, Pain, Stress","Citrus, Pine",Unknown,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,sativa,4.5,"Happy,Uplifted,Focused,Talkative,Energetic","Sweet,Skunk,Tropical","Elphinstone is a sativa-dominant strain that combines stimulating genetics and pungent terpenes. This strain is a cross of Sweet Skunk and Appalachia. This pungent pairing imbues the consumer with a giggly, uplifted mental state juxtaposed with mildly focused and relaxing physical effects. The flavors are a mixture of skunk and sweet 7-Up-like notes. "
1489,EMERALD JACK,Hybrid,"Happy, Uplifted, Creative, Horny, Euphoric, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain, Insomnia","Pine, Earthy, Citrus",Unknown,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,sativa,4.4,"Happy,Uplifted,Euphoric,Energetic,Creative","Earthy,Grape,Pine","Two highly touted strains harmonize to form the flavorful, sativa-driven hybrid Emerald Jack. Jack Herer, with its amazing spectrum of earthy flavors and heady effects, combines with the pungent sour aromas of Emerald OG to give life to Emerald Jack’s unique terpene profile. Its aroma is a vivid mix of earthy and pine zest that excites the senses and forms flavors of skunky citrus upon exhale. The resulting effects are uplifting, energetic, and are known to inspire creativity. Many chose Emerald Jack for daytime use and its ability to maintain productivity and a clear head."
1492,FULL MOON,Hybrid,"Happy, Energetic, Uplifted, Horny, Creative","Depression, Stress, Lack of Appetite",Ammonia,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,sativa,4.9,"Aroused,Creative,Euphoric,Happy,Uplifted","Spicy/Herbal,Citrus,Earthy","Nirvana Seeds found this beauty on the Thai island of Koh Phangan and named it after the famous Full Moon Party held monthly on Haad Rin beach. A classic tropical sativa, Full Moon is a tall, stretchy, long-flowering strain that will produce dense buds under HID lighting. Sweet-smelling with a spicy smoke typical of most Thai varieties, users can expect a trippy, visually stimulating high that can be uncomfortable to those unfamiliar with strong sativas."
1493,GALACTIC JACK,Hybrid,"Energetic, Focused, Happy, Uplifted, Euphoric, Dry Mouth, Anxious","Depression, Stress, Pain","Citrus, Sweet",Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,sativa,4.6,"Energetic,Uplifted,Focused,Euphoric,Relaxed","Citrus,Sweet,Flowery","Galactic Jack is a soaring sativa-dominant hybrid that is out of this world. By crossing the universally appreciated Jack Herer with the interstellar royalty of Space Queen, Heroes of the Farm Genetics developed an energetic strain that is great for staying productive. This sativa provides an aroma of sweet lemons mixed with flavors of skunky grapefruit and effects best described as uplifting and carefree."
1497,GREEN LANTERN,Hybrid,"Uplifted, Euphoric, Happy, Hungry, Talkative, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain","Citrus, Earthy, Pine",Unknown,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,sativa,4.6,"Uplifted,Energetic,Talkative,Focused,Hungry","Earthy,Pine,Citrus","Green Lantern is a mostly sativa strain whose undocumented history poses frustrations for genetic enthusiasts. While some rumors mark the 1960s as Green Lantern’s beginning, others tell us that Green Lantern is a newer strain that resulted from crossing Green Crack and White Rhino. Whatever its parentage may be, Green Lantern inherits mellow euphoric effects and a peppery pine aroma comparable to that of Jack Herer. Its aroma suggests the presence of caryophyllene and pinene, which are terpenes that fight inflammation and promote focus. "
1500,HAWAIIAN DIESEL,Hybrid,"Happy, Relaxed, Uplifted, Creative, Horny, Dry Mouth, Anxious","Stress, Lack of Appetite, Pain, Depression",Citrus,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,sativa,4.2,"Uplifted,Creative,Euphoric,Happy,Relaxed","Diesel,Citrus,Tropical","Hawaiian Diesel is the tropical mix of an Aloha State native strain with Sour Diesel. A true sativa, this strain will have energetic effects that are good for socializing. Hawaiian Diesel plants flower between 8 and 10 weeks and grow best indoors. Flowers will have a fresh citrus and pine aroma and a sweet tropical fruit flavor."
1502,HAWAIIAN HAZE,Hybrid,"Uplifted, Happy, Talkative, Hungry, Dry Mouth, Paranoid, Anxious","Stress, Pain, Depression, Nausea, Insomnia",Skunk,Unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,sativa,4.4,"Uplifted,Happy,Energetic,Talkative,Relaxed","Sweet,Tropical,Pineapple","Hawaiian Haze is a mostly sativa strain that produces some high-quality sativa effects. A mix of Hawaiian and Haze genetics, these light, airy buds will have your head in the clouds. Many users also report that it makes them sociable and talkative, so it may be a good daytime medication. Hawaiian Haze’s floral smell and taste of tropical fruit might just have you daydreaming about an island vacation. These plants grow tall and flower slowly, taking between 12 and 14 weeks, so they are probably better suited for a grower with some experience and patience."
1504,HAWAIIAN PUNCH,Hybrid,"Happy, Uplifted, Relaxed, Euphoric, Tingly, Anxious, Dry Mouth, Paranoid","Pain, Stress","Citrus, Sweet",Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,sativa,4.4,"Uplifted,Happy,Relaxed,Euphoric,Tingly","Sweet,Citrus,Berry","Originating in Hawaii, Hawaiian Punch delivers a 'punch' not unlike the most righteous wave in Hawaii. This strain is extremely potent, yet delivers an aloha feeling to your mind and body, much like an ocean breeze. Hawaiian Punch is one that will gradually sneak up on you, especially the first time. Flowering time is 55-60 days, and a THC content up to 21%."
1505,HAZE BERRY,Hybrid,"Energetic, Happy, Euphoric, Talkative, Creative, Dry Mouth, Paranoid, Anxious","Depression, Stress, Pain","Berry, Sweet, Blueberry",Unknown,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,sativa,4.2,"Talkative,Aroused,Giggly,Happy,Energetic","Sweet,Berry,Blueberry","A cross between Super Silver Haze and DJ Short’s famous Blueberry, Haze Berry is an 80% sativa hybrid that has become quite popular for its combination of sweet berry, indica-like flavors and sativa highs. As you might expect from a plant with two extremely potent parents, Haze Berry routinely tests at well over 20% THC, and some cultivars have a significant amount of CBD as well. In addition, it provides higher than average yields and a relatively short flowering time of 9-10 weeks, making this a very attractive strain for sativa enthusiasts. Haze Berry gives the consumer a euphoric, creativity-inducing high that gradually gives way to a profound sensation of relaxation and well-being."
1509,HIPPIE CHICKEN,Hybrid,"Uplifted, Euphoric, Happy, Creative, Energetic, Dry Mouth, Anxious","Stress, Depression, Nausea, Pain","Sweet, Pepper",Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,sativa,4.3,"Euphoric,Happy,Uplifted,Relaxed,Talkative","Sweet,Tree,Fruit,Berry","Hippie Chicken is a mostly sativa strain with strongly euphoric effects that border on psychedelic – hence the name. A cross between Blueberry and Alaskan Thunder Fuck, Hippie Chicken takes after its sativa parent in its giggly, energetic effects which are accented only slightly by the tingly, relaxing effects passed down by Blueberry. "
1512,IN THE PINES,Hybrid,"Uplifted, Focused, Relaxed, Creative, Happy, Dry Mouth, Paranoid","Inflammation, Pain, Stress, Muscle Spasms, Depression","Pine, Pineapple, Earthy",Unknown,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,sativa,4.4,"Happy,Uplifted,Focused,Relaxed,Euphoric","Pine,Sweet,Pineapple","From Aficionado Seeds comes In The Pines, a sativa-dominant strain bred by crossing Pineapple Thai, Master Kush, and Pineapple. Tropical fruity flavors activate on the inhale and usher in this sativa’s invigorating, active effects. Clear creativity comes alive as the senses sharpen, making In The Pines the perfect companion strain for hobbies and productive afternoons."
1514,ISLAND HAZE,Hybrid,"Creative, Uplifted, Relaxed, Sleepy, Talkative","Depression, Stress","Sweet, Berry, Blueberry",Unknown,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,sativa,4.8,"Creative,Uplifted,Relaxed,Sleepy,Talkative","Sweet,Berry,Blueberry","Island Haze is an uplifting sativa with euphoria and creativity on tap. This strain is a cross of Cannalope Haze and Blue Jam (Atomic Haze x Blueberry), giving this strain a double dose of fruity terpenes and Haze genetics. Known for its happy mental state and whimsical creativity, this strain’s effects can assist with depression and fatigue. The bright fruit-forward aroma also makes this strain a crowd pleaser and welcome addition to sunny days outdoors."
1516,JACK DIESEL,Hybrid,"Happy, Energetic, Creative, Uplifted, Dry Mouth, Paranoid","Depression, Inflammation, Stress, Pain","Sweet, Citrus",Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,sativa,4.2,"Euphoric,Happy,Energetic,Giggly,Creative","Diesel,Earthy,Sweet","Jack Diesel crosses two mainstays in the cannabis world, Jack Herer and NYC Diesel, to produce a pungent mix of floral and diesel aromas. Its woody flavors are intertwined with sweet hints of fruit that bring on potent, long-lasting sativa effects. The uplifting sativa buzz is reminiscent of Haze varieties, generating immediate relaxation followed by an energetic rush that stimulates creativity along with your appetite."
1517,JACK SKELLINGTON,Hybrid,"Creative, Relaxed, Euphoric, Energetic, Happy, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain, Muscle Spasms","Citrus, Sweet",Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,sativa,4.7,"Euphoric,Relaxed,Happy,Creative,Focused","Diesel,Pungent,Earthy","Jack Skellington by TGA Genetics is a 70% sativa cross between Killer Queen and Jack the Ripper. TGA sought out the most resin-heavy phenotypes of each parent for an ideal, crystal-coated offspring. With a fruity citrus and diesel aroma, Jack Skellington promises an intensely psychoactive experience that brings creativity and introspection to a new level. Jack Skellington flowers in 8 weeks indoors and thrives in sea of green (SOG) setups."
1519,JACK WRECK,Hybrid,"Energetic, Happy, Uplifted, Euphoric, Creative, Dry Mouth, Paranoid","Pain, Depression, Stress, Insomnia","Citrus, Sweet, Earthy",Unknown,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,sativa,4.5,"Energetic,Happy,Uplifted,Euphoric,Creative","Citrus,Pine,Sweet","Jack Wreck is a potent sativa strain that combines two timeless classics, Jack Herer and Trainwreck. While Trainwreck’s influence is evident in Jack Wreck’s sweet citrus aroma, don’t expect the mellow, dreamy buzz associated with Jack Herer: Trainwreck genetics give Jack Wreck an intense kick of cerebral psychoactivity. The racy jolt of energy provided by this sativa hybrid may be too intense for some patients, but those needing high THC levels for pain, appetite loss, and inflammation can trust Jack Wreck for potent daytime relief."
1521,JACKY WHITE,Hybrid,"Energetic, Relaxed, Happy, Focused, Euphoric, Dry Mouth, Anxious, Paranoid","Stress, Nausea, Depression, Pain",Citrus,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,sativa,4.4,"Focused,Energetic,Creative,Happy,Euphoric","Sweet,Grapefruit,Citrus","Jacky White is a 75% sativa strain bred by Paradise Seeds, who crossed the legendary Jack Herer sativa with a resinous White Widow hybrid. She introduces herself with a sweet grapefruit and citrus aroma, which leads the way into Jacky White’s well-balanced head and body effects. Lofty euphoria lifts the mind into an upbeat cerebral space, while the indica in her softens the racy sativa effects with a deep, physical calm. Since her debut in 2005, growers have cherished Jacky White for her hardiness, stability, fast flowering, and plentiful yields."
1523,JAMAICAN DREAM,Hybrid,"Happy, Euphoric, Uplifted, Relaxed, Talkative, Dry Mouth, Paranoid","Stress, Depression, Nausea, Muscle Spasms, Pain","Earthy, Lime",Unknown,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,sativa,4.5,"Happy,Euphoric,Uplifted,Relaxed,Energetic","Lime,Sweet,Pineapple","Jamaican Dream is a 90% sativa bred by Eva Seeds using Jamaican genetics. A subtle and sweet flavor carries you through to an elevated mood and weightless euphoria. The effects are light enough to start your day with, making this strain ideal for early treatment of depression and fatigue. Jamaican Dream’s pointed, compact buds will finish their flowering cycle after 42 to 45 days indoors, or at the end of September in outdoor gardens."
1524,JAMAICAN LION,Hybrid,"Uplifted, Relaxed, Happy, Energetic, Talkative, Dry Mouth, Paranoid","Pain, Stress, Muscle Spasms, Depression","Earthy, Lime",Unknown,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,sativa,4.7,"Uplifted,Relaxed,Happy,Energetic,Talkative","Earthy,Lime,Tropical","Jamaican Lion is a high-CBD sativa strain with mildly psychoactive effects that stimulate creativity and focus without the loss of functionality. Its rich genetic background combines Mountain Lion -- a Rock Bud and Lionheart cross -- with a Jamaican sativa known as Yarders. Shadrock, Jamaican Lion’s creator, first brought the strain to California in 2007, where it was distributed to patients by Harborside. Ushered in by a sweet herbal aroma, Jamaican Lion induces mild psychoactivity that carries through despite its low THC content. Sensory perception sharpens as bad moods dull in clear-headed sensations that can be described as simultaneously uplifting and calming. Few strains compare to Jamaican Lion as it eases pain, anxiety, and inflammation without intoxication or mental cloudiness. Its CBD content is highest around week 9 of flowering, but if you’re looking for more of a 1:1 ratio of CBD and THC, Shadrock recommends harvesting at week 8 instead. "
1526,JESUS OG,Hybrid,"Happy, Euphoric, Uplifted, Focused, Creative, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain","Earthy, Citrus, Lemon",Unknown,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,sativa,4.6,"Uplifted,Happy,Euphoric,Energetic,Relaxed","Lemon,Citrus,Earthy","Jesus OG was bred by TGA Subcool Seeds as the not-so-immaculate conception of Hell’s Angel OG and Jack the Ripper (talk about an “unholy” parentage). Jesus OG proves to be a godsend for growers and produces tall plants and heavy yields. Users enjoy the lemony kush aroma of this sativa-dominant hybrid, along with heavy effects that relax the body while leaving the mind functional and clear."
1527,JOCK HORROR,Hybrid,"Euphoric, Happy, Creative, Hungry, Relaxed, Dry Mouth, Anxious","Depression, Stress, Lack of Appetite, Insomnia","Sweet, Berry, Earthy",Unknown,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,sativa,4.1,"Euphoric,Happy,Hungry,Energetic,Creative","Sweet,Berry,Earthy","Jock Horror is sativa-dominant hybrid parented by Northern Lights and two other strains of the Skunk and Haze families. These resinous buds offer a fresh, unique aroma with uplifting effects. Best produced indoors, growers can expect these tall plants to flower between 9 and 11 weeks."
1534,KONA GOLD,Hybrid,"Happy, Energetic, Uplifted, Creative, Euphoric, Dry Mouth, Anxious, Paranoid","Depression, Stress, Nausea, Pain","Sweet, Honey",Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,sativa,4.4,"Happy,Uplifted,Energetic,Euphoric,Giggly","Tropical,Pineapple,Orange","Kona Gold is a sativa strain that has traveled far from its native origin, the volcanic soils of Hawaii’s Big Island. Soaring cerebral-focused euphoria captures the mind while leaving the body light and functional, making this sativa a perfect pair with or replacement for your morning cup of coffee. A tropical medley of pineapple and citrus flavors are cut by a sharp sour aroma that could almost be compared to diesel fuel. The authentic Kona Gold is unique to its mineral-rich homeland, but its replications overseas still have much to offer sativa enthusiasts."
1539,LEMON CAKE,Hybrid,"Happy, Relaxed, Creative, Energetic, Euphoric",Stress,"Lemon, Sweet",Unknown,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,sativa,4.3,"Relaxed,Uplifted,Happy,Energetic,Euphoric","Lemon,Cheese,Sweet","Lemon Cake by Heavyweight Seeds is a potent sativa-dominant strain with sweet and musky aromas. Also known as Lemon Cheesecake, Lemon Cake is the cross of Lemon Skunk and a “dangerously powerful Cheese,” according to HS. With a nine to ten week flowering time, squat morphology, and abundant yield, Lemon Cake is kind to growers, especially those outdoors. This strain emits a pungent citrus aroma with a musky Cheese undertone. Heavyweight Seeds recommends consuming this strain to combat stress, loss of appetite, and minor physical discomfort."
1540,LEMON JACK,Hybrid,"Energetic, Happy, Relaxed, Euphoric, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain","Lemon, Citrus, Earthy",Unknown,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,sativa,4.4,"Focused,Energetic,Happy,Uplifted,Creative","Lemon,Citrus,Sweet","While Lemon Jack has yet to earn the reputation of its father, Jack Herer, this sativa deserves some respect. A potent strain featuring a distinct, chemical-like lemon smell, Lemon Jack has strong psychoactive effects. Focused and energizing, this strain’s effects draw from both its Jack Herer and Lemon Kush heritage. Like a strong cup of coffee, Lemon Jack is a daytime strain. Patients who suffer from headaches and fatigue tend to find relief with this strain, though it may not be the best choice for those who suffer from anxiety."
1541,LEMON MERINGUE,Hybrid,"Uplifted, Happy, Creative, Energetic, Talkative, Anxious","Depression, Stress, Pain","Lemon, Citrus, Sweet",Unknown,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,sativa,4.7,"Uplifted,Happy,Energetic,Creative,Relaxed","Lemon,Citrus,Sweet","Lemon Meringue by Exotic Genetix is a sweet, zestful cross of Lemon Skunk and Cookies and Cream. This pungent combo emits a variety of aromas including citrus, diesel, and nuttiness, but at the center of this bouquet is a tart slice of lemon meringue pie with a fat dollop of whipped cream on top. Lemon Meringue offers uplifting mental effects and sativa-driven energy that encourages physical activity. This strain’s subtle motivational qualities and pleasant euphoria make it a go-to for folks combating fatigue, depression, and minor headaches.    "
1542,LEMON PIE,Hybrid,"Uplifted, Happy, Energetic, Euphoric, Sleepy, Dry Mouth","Stress, Depression","Citrus, Lemon",Unknown,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,sativa,4.2,"Energetic,Euphoric,Uplifted,Talkative,Happy","Lemon,Citrus,Diesel","Lemon Pie from Leafs by Snoop is a sativa-dominant hybrid that will bring about relaxation and creativity. It carries hints of citrus, spice, and diesel flavor in dense, orange-haired buds. Testing over 22% in THC, this powerful strain will have you out and about doing your favorite indoor or outdoor activities. "
1543,LEMON THAI,Hybrid,"Happy, Talkative, Relaxed, Sleepy, Uplifted, Dry Mouth, Anxious, Paranoid","Stress, Pain, Depression, Lack of Appetite","Lemon, Sweet",Unknown,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,sativa,4.1,"Focused,Happy,Creative,Talkative,Energetic","Lemon,Citrus,Earthy","Lemon Thai is great for those looking for a little extra creative spark. Originally produced by Dutch Flowers, Lemon Thai is a cross between a Thai sativa and a Hawaiian strain. Taking after its Thai parentage, the effects of this strain are extremely cerebral, allowing users to feel introspective, focused, and thoughtful. This strain features a pleasant lemony-mint taste and typically flowers in 10 weeks. Lemon Thai produces high yields both indoors and outdoors but appreciates a lot of space to grow."
1546,LIGHT OF JAH,Hybrid,"Happy, Uplifted, Energetic, Euphoric, Focused, Dry Mouth","Stress, Depression, Pain",Earthy,Unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,sativa,4.6,"Happy,Uplifted,Energetic,Euphoric,Relaxed","Spicy/Herbal,Tropical,Pungent","Light of Jah is a sativa-dominant cannabis strain whose name is often used interchangeably with Jack Herer, but may also refer to a Jack Herer and Afghani hybrid. This hybridized rendition still leans toward the sativa side with uplifting effects that fuel creativity and positive moods. Its flavor is a sweet combination of tropical fruit and hashy, peppery spice. "
1547,LIME SKUNK,Hybrid,"Uplifted, Creative, Relaxed, Happy, Euphoric, Dry Mouth, Anxious","Depression, Stress, Pain, Muscle Spasms","Lime, Citrus, Lemon",Unknown,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,sativa,4.8,"Uplifted,Creative,Happy,Euphoric,Energetic","Lime,Citrus,Pungent","Lime Skunk, not to be confused with Lime Green Skunk, is the odoriferous offspring of DNA Genetic’s Lemon Skunk and Exotic Genetix’ Green Ribbon BX, and the latest offering from Cresco Labs. This sativa-dominant strain by Exotic Genetix boasts THC content and an unparalleled aroma of fresh limes. Its terpene profile is dominated by high concentrations of limonene and pinene, lending its racy yet clear-headed buzz to consumers looking to enjoy a flavorful connoisseur-grade strain while maintaining a high level of productivity."
1548,LIMON,Hybrid,"Happy, Relaxed, Uplifted, Energetic, Focused, Dry Mouth, Paranoid, Anxious","Pain, Inflammation, Depression, Stress","Lemon, Citrus",Unknown,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,sativa,4.8,"Happy,Creative,Euphoric,Energetic,Giggly","Lemon,Citrus,Diesel","Created by LivWell, Limon is a sativa-dominant strain that blends Sour Diesel, Strawberry Diesel, and NYC Diesel. With notes of diesel and skunk in flavor, these bright green frosty buds will leave you with an uplifting and long-lasting cerebral buzz."
1553,MANGO HAZE,Hybrid,"Happy, Uplifted, Relaxed, Euphoric, Energetic, Dry Mouth, Anxious","Stress, Depression, Pain, Lack of Appetite","Mango, Sweet",Unknown,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,sativa,4.6,"Happy,Relaxed,Euphoric,Focused,Uplifted","Mango,Sweet,Tropical","Mango Haze is a mostly sativa strain bred by Mr. Nice Seeds, who crossed Northern Lights #5, Skunk, and Haze to create this uplifting, fruity variety. Though similar to its sibling strain Super Silver Haze, Mango Haze exhibits a distinctive mango aroma coupled with a buzzing cerebral sensation. "
